"Data Source","World Development Indicators",

"Last Updated Date","2018-05-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Bahamas, The","BHS","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","66.1430575035063","67.5156174915906","60.2035391995491","62.8772560473302","62.3694356817385","59.551416080593","58.0159279778393","58.3067953554456","59.2709121933431","57.9049544994944","55.8032445026988","","57.1688438928805","55.9592545799116","55.1675259388781","51.2145384367964","51.3932729624838","53.3804848112918","54.9163021289006","57.8190634524799","48.2606847366491","48.5015104069768","44.196551080304","46.8452886677186","43.2752958536524","38.4043049176803","39.6998726637452","42.5536263535827","48.0152271761701","55.453031213766","53.9655266092206","53.9832666424154","47.6726342710997","49.2414664981037","57.3130544993663","46.123501702346","43.9178810924212","50.6621295117948","41.3976868327402","41.6114653074997","",
"Bosnia and Herzegovina","BIH","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.3989382618954","71.4678736413432","83.8823372827429","72.7973298559813","98.3634118315508","94.1766626566701","75.5002714042572","75.9264246365736","70.9293545705858","83.1684918110656","77.4968038082414","71.6198093608874","63.012336019199","56.458694951338","59.3148095972739","48.7381182425403","51.2726713903235","55.8003766650648","55.8521335132791","54.1338741899642","56.5719290127349","53.2308843712708","52.295154018382","",
"Belarus","BLR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.64896073903","33.4098737083812","57.8366684694429","83.3668249908659","84.104601757975","54.0535375683882","50.4248870929403","65.6563351807826","63.9066163021563","61.631769351055","72.3983446101294","70.2973237369855","67.3745423382546","68.9854723668665","74.2501770290328","59.08654296872","64.2337921203023","67.2108252637516","68.6617233270771","61.7805884946545","64.545087636347","79.5088935540041","74.3083620349781","61.4823871290472","55.7104203103354","57.9040596348719","62.7569141255325","",
"Belize","BLZ","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","68.5750962772786","75.3499222395023","70.5718270571827","65","70.1517306780464","61.2957207745637","58.1303489137591","62.5926595552341","67.8469355350905","69.131212997384","60.065367388936","64.8496837622261","52.91925097894","50.1844082854901","52.4382053827774","49.1110077653383","50.2658782463792","55.7071612444386","56.9276992803042","67.3542528864735","73.6714693534199","69.0993491390711","66.1303711959823","65.936450980314","58.5134691219086","62.6939519398526","61.6505194881572","61.2153946455118","69.6529652403363","56.2232075857324","57.4718967883388","63.1165155491079","62.9320507270265","66.7552267967548","65.9649840188791","67.6964348543129","","",
"Bermuda","BMU","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.5109312552507","30.1860729397289","28.8430021703291","28.6550861872345","29.5925155775955","","","","",
"Bolivia","BOL","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","19.2708337502504","17.7163514019221","19.942311628757","20.8353869693916","18.4916874984943","20.3752198613568","21.1698469266798","20.9649619114007","26.8582443626976","26.1788454073295","24.3545183714002","24.4044874750269","24.0191387559809","28.3187591500811","26.7976966639699","32.2166341078183","29.8853097733633","29.6464904538487","30.1082418020797","27.3960758230795","22.2854869319353","22.9537478226215","29.4039143190587","24.039041501118","25.8198698986116","22.8428532667725","25.7073506436266","23.9921816780493","23.1388089398917","23.1564657875992","23.9262932088405","26.9656203429122","29.0650961029083","28.3863600301386","27.1975393849157","27.1865647706149","27.2744206481735","29.3590609478957","32.5824778546884","27.2873561905612","27.3230291378382","25.2556728275699","27.7158053967754","26.3671016601731","26.3258757529664","32.093798986877","32.7661345975672","34.2659379277539","37.9604649665247","32.9044492235457","34.3241704723204","38.3886933674563","37.7825646765385","37.1384280434366","41.9713816961157","37.0645490574389","32.0402137663151","",
"Brazil","BRA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","7.11728554327239","7.33945907077904","5.18897394767796","9.11100002127562","5.6776000056402","5.55592484290456","5.99166922704867","5.7689710655619","6.61038441129829","6.55371309699865","7.44975914768755","8.13797343242644","8.844075564518","9.50158099803278","13.8837280806904","11.5055803106496","9.43261782257726","7.91774763658594","7.86439435789246","9.17556778799975","11.3058307064925","9.79944909521963","8.27447902353463","9.0083411942402","7.92438729311929","7.09531456076386","6.35457655453407","6.19266264606477","5.69253804870036","5.46126798028507","6.9617655463444","7.91394353581263","8.38509433055603","9.09604605458896","9.66785406991572","9.26010943362206","8.90539248891213","9.59248557645346","9.40808160015803","11.417279038274","12.4516613807269","14.5646305242005","13.3877355271536","12.9596245760211","13.1324735027455","11.8429878779167","11.6673514702525","11.9649092753164","13.7236024275493","11.2545937806308","11.779207982198","12.235494981928","13.0622502471567","13.9316781637998","13.6734653618857","14.0666923086666","12.1254624499054","",
"Barbados","BRB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1330630298563","41.6928831529144","34.6968066020811","38.1144453893816","38.1658924403152","44.1411144081767","44.5165945165945","48.2817802394976","44.7400283668316","45.574593113466","46.4023706551338","44.4852646270836","43.6001388187784","46.1929554025375","49.3590564400245","51.7473635593873","50.2013375406207","48.989223542415","52.8183534825169","46.1260021876163","48.7319713558885","48.6268746379455","47.4620679287425","51.9924119241192","50.6981891566396","43.7725641612949","","",
"Brunei Darussalam","BRN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","17.3534133476034","23.4262200404274","18.2588663576121","16.0878205734835","14.4727305671317","14.137868822883","11.6642662219527","13.713480405442","17.2264533450222","18.9810312780807","","","","","","35.2078919537464","37.2668860680144","40.17200938233","47.9090242112986","51.7636418450407","48.406214960756","55.8271236959762","60.6405101899348","58.4942335104315","57.4041297935103","48.4032320123124","35.8172935494234","39.1935647484115","41.6261387879542","35.9692157314985","31.7905237179863","27.2891694625922","25.2164514040536","27.8977164991738","27.6146073860544","35.7894601987022","27.9614767255217","30.0304681800627","35.4787211696005","42.8950041962984","30.6504920696468","32.6864664191698","37.7420247993948","",
"Bhutan","BTN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","37.7027613708762","48.038590525147","47.6961482805113","45.7720498105139","45.1303983466628","51.1376051744084","52.4213322640824","38.0913388779367","49.1163202787395","37.9675495834508","30.6526127645203","40.1228101992345","55.9038504475394","44.0936209494253","39.4260414226641","42.6295263957338","45.6683204096096","46.1159778874008","49.4175883883815","50.7011817211144","48.2876187335821","47.7481545523006","49.3287165134036","50.8283389853376","62.1644176648827","64.4483312721507","59.1778617306961","57.2955150679367","57.9591918749087","62.2041456363013","70.7312026704553","70.4861683343143","63.0385929627616","62.275570705192","57.3379825974647","61.7307732347271","53.0931585262283","",
"Botswana","BWA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","39.6439420829665","42.5255046714267","44.8389926172992","47.3453568518641","48.5767026134266","50.609756097561","50.9485094850949","50.7734931449839","62.9473684210526","52.5652565256526","60.9137055837564","61.5638766519824","60.5428796223446","61.96518146946","64.7751863428709","63.7921187892633","66.3214837712519","69.3096646942801","68.5243889968299","65.2499251721042","66.4423018616215","71.5303283249861","69.2741974068226","62.5656180736478","57.9621985661525","51.2317593531201","49.1287401123467","48.4421882103349","43.9296496960172","46.1362667074378","49.7919133338533","46.5288711852712","41.5716914916723","39.1124078090891","40.3582110436745","43.7586738039682","37.127130792","47.723676600574","52.551867219917","43.7318129125364","40.0929196197881","38.8674573300609","39.6783472803347","37.007184681116","41.3840351057579","35.5817985125809","34.0801152812935","40.5885561757153","51.0419431315907","51.8850709578167","51.2643319117251","52.4640348359849","60.2924712936319","61.4365895763162","53.9424727361402","53.5596064405686","42.2429752625401","",
"Central African Republic","CAF","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","34.1818122618189","35.7615888118942","37.7049074334869","38.4858050224403","40.8045902843848","37.6693766937669","42.5257731958763","46.8982382133995","39.6312253595841","37.5984582382905","41.5623499086838","37.4234623370213","33.8130870580973","36.4868833574321","43.3361131787586","39.9199700572728","29.3266108057826","34.3249061268158","33.885760267333","35.1329394686053","41.0807828634967","34.059743898938","34.2245066020111","36.6162611098767","35.5016773850403","31.6359752409631","28.6226318484383","28.5502933989394","25.0538821705756","26.4631612106678","25.8755146524582","26.1226506625627","26.3633760833559","22.8890674752764","25.0186213434453","28.2549461602709","25.6140187532248","28.9342280996326","28.3926453039603","23.9886936193025","25.2875684031294","22.5732458997066","20.1458598429982","17.9952221645791","19.2460374099972","21.7081835399254","22.0798526397212","23.4578378010644","23.4338772872207","23.235655510268","26.5098033154807","21.8573352309841","21.6377226848177","25.0049364199254","37.5625258407149","34.5787004395539","30.0140669268025","",
"Canada","CAN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","18.135559267776","18.0517669285716","17.7928988202694","17.4494600662853","18.1545167335744","18.6531211721319","19.3063082692355","19.2523871025233","19.9826647754275","21.1429191684468","19.3805959382703","19.4082155064467","20.3535204396575","21.339048566763","23.8896347933818","23.7072856077875","22.4085931572471","22.8937392367943","24.1856808076778","25.7979202008672","25.7088103634581","25.6719174332168","21.3587815074992","21.7176446480863","24.4864126124678","25.2682828891231","26.0528172371055","24.8336323230628","25.2871151711801","24.9946937787171","24.8949129649912","24.8648200293742","26.5375639473254","29.1127680605097","31.6190990073552","32.9923893781824","33.1903577850303","36.2418713533104","38.1140409369515","38.3167605151445","38.6202579872639","36.370116746529","35.6982879510901","33.0156000687827","32.892595881242","32.9147342183782","32.6518371780859","32.0388781416584","32.6010951508328","29.91249645105","30.9887728464243","31.7639986394881","32.1835322206179","31.8100564311959","32.520726768433","33.9997623954151","33.3842297689125","",
"Central Europe and the Baltics","CEB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.99146759016","27.8846740709541","32.2482122087832","30.0907706648437","29.1772842027694","34.4039380680152","36.7351370521625","39.3478963709437","39.573509650319","39.5629847942151","44.2277943522733","44.2178349582061","43.5475012077014","45.5066529267506","48.9713006760748","49.9075841019542","54.2954508246697","55.6585848060619","55.2142115452577","47.3540815907434","53.0389893896449","57.3028395705032","58.4935661928913","58.130674913158","59.7948189436463","59.7713152449258","59.589335444569","",
